数据由python量化入门课程提供
股票代码,股票名称,交易日期,新浪概念,收盘价,涨跌幅,成交量,MACD_金叉死叉
sz000002,万科Ａ,22/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.93,0.034211,3099031,
sz000002,万科Ａ,19/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.8,-0.010417,1859727,
sz000002,万科Ａ,18/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.84,0.032258,1558135,
sz000002,万科Ａ,17/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.72,0.005405,1465287,
sz000002,万科Ａ,16/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.7,0.013699,756567,
sz000002,万科Ａ,15/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.65,0.019553,1566685,
sz000002,万科Ａ,12/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.58,0.011299,1419298,
sz000002,万科Ａ,11/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.54,0.03207,614840,
sz000002,万科Ａ,10/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.43,0.002924,293818,
sz000002,万科Ａ,09/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.42,0.002933,617361,
sz000002,万科Ａ,08/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.41,0.002941,483421,
sz000002,万科Ａ,05/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.4,0.024096,334400,金叉
sz000002,万科Ａ,04/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.32,0.015291,117216,
sz000002,万科Ａ,03/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.27,-0.003049,93044,
sz000002,万科Ａ,02/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.28,-0.009063,130018,
sz000002,万科Ａ,01/04/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.31,0.00303,176168,
sz000002,万科Ａ,29/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.3,-0.003021,115292,
sz000002,万科Ａ,28/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.31,-0.003012,202381,
sz000002,万科Ａ,27/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.32,-0.008955,99978,
sz000002,万科Ａ,26/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.35,-0.005935,144703,死叉
sz000002,万科Ａ,25/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.37,-0.002959,126986,
sz000002,万科Ａ,22/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.38,0,104639,金叉
sz000002,万科Ａ,21/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.38,-0.00295,151805,
sz000002,万科Ａ,20/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.39,0.01194,278601,
sz000002,万科Ａ,19/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.35,-0.008876,99121,
sz000002,万科Ａ,18/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.38,0.015015,205722,
sz000002,万科Ａ,15/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.33,-0.002994,286649,
sz000002,万科Ａ,14/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.34,0.015198,337952,
sz000002,万科Ａ,13/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.29,-0.00303,144614,
sz000002,万科Ａ,12/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.3,-0.011976,194905,死叉
sz000002,万科Ａ,11/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.34,-0.026239,172462,
sz000002,万科Ａ,08/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.43,-0.005797,76546,
sz000002,万科Ａ,07/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.45,0.014706,119712,
sz000002,万科Ａ,06/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.4,-0.028571,193982,
sz000002,万科Ａ,05/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.5,-0.038462,267653,
sz000002,万科Ａ,04/03/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.64,0.045977,491751,
sz000002,万科Ａ,16/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.48,0.017544,558342,
sz000002,万科Ａ,15/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.42,0.011834,84989,
sz000002,万科Ａ,14/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.38,-0.011696,302603,
sz000002,万科Ａ,13/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.42,0.033233,338265,
sz000002,万科Ａ,12/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.31,0.00303,64317,
sz000002,万科Ａ,09/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.3,0.006098,89170,
sz000002,万科Ａ,08/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.28,0,57710,
sz000002,万科Ａ,07/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.28,0,52851,
sz000002,万科Ａ,06/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.28,-0.006061,78363,
sz000002,万科Ａ,05/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.3,-0.014925,49700,
sz000002,万科Ａ,02/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.35,0,46738,
sz000002,万科Ａ,01/02/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.35,-0.002976,32137,
sz000002,万科Ａ,31/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.36,0,48857,
sz000002,万科Ａ,30/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.36,0.002985,54395,
sz000002,万科Ａ,29/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.35,0,64361,
sz000002,万科Ａ,26/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.35,0.015152,79570,金叉
sz000002,万科Ａ,25/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.3,0,125554,
sz000002,万科Ａ,24/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.3,0.009174,57706,
sz000002,万科Ａ,23/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.27,-0.003049,60262,死叉
sz000002,万科Ａ,22/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.28,-0.02381,103464,
sz000002,万科Ａ,19/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.36,0,86434,
sz000002,万科Ａ,18/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.36,-0.026087,115956,
sz000002,万科Ａ,17/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.45,-0.00289,68152,
sz000002,万科Ａ,16/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.46,-0.008596,179816,
sz000002,万科Ａ,15/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.49,0.026471,169559,
sz000002,万科Ａ,12/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.4,0.005917,155950,金叉
sz000002,万科Ａ,11/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.38,-0.00295,70945,
sz000002,万科Ａ,10/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.39,-0.017391,70315,
sz000002,万科Ａ,09/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.45,0.023739,96516,
sz000002,万科Ａ,08/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.37,-0.0059,93693,
sz000002,万科Ａ,05/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.39,-0.011662,127039,
sz000002,万科Ａ,04/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.43,0.023881,137103,
sz000002,万科Ａ,03/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.35,-0.014706,99554,
sz000002,万科Ａ,02/01/1996,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.4,-0.025788,118073,
sz000002,万科Ａ,29/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.49,0.008671,121289,
sz000002,万科Ａ,28/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.46,-0.014245,141209,
sz000002,万科Ａ,27/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.51,-0.005666,187851,
sz000002,万科Ａ,26/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.53,-0.002825,211883,
sz000002,万科Ａ,25/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.54,-0.019391,125679,
sz000002,万科Ａ,22/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.61,0.002778,145886,
sz000002,万科Ａ,21/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.6,0,153679,
sz000002,万科Ａ,20/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.6,0.014085,123023,
sz000002,万科Ａ,19/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.55,-0.002809,150958,
sz000002,万科Ａ,18/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.56,-0.027322,212600,死叉
sz000002,万科Ａ,15/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.66,-0.002725,163279,
sz000002,万科Ａ,14/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.67,-0.008108,69027,
sz000002,万科Ａ,13/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.7,0,86552,
sz000002,万科Ａ,12/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.7,0,125348,
sz000002,万科Ａ,11/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.7,-0.002695,129367,
sz000002,万科Ａ,08/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.71,-0.002688,81773,
sz000002,万科Ａ,07/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.72,0,70732,
sz000002,万科Ａ,06/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.72,-0.002681,96435,金叉
sz000002,万科Ａ,05/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.73,0.005391,160806,
sz000002,万科Ａ,04/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.71,-0.002688,123108,
sz000002,万科Ａ,01/12/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.72,0.002695,100072,
sz000002,万科Ａ,30/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.71,-0.002688,168354,
sz000002,万科Ａ,29/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.72,0,131910,
sz000002,万科Ａ,28/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.72,-0.002681,160060,
sz000002,万科Ａ,27/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.73,-0.013228,125720,
sz000002,万科Ａ,24/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.78,0.005319,86800,
sz000002,万科Ａ,23/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.76,-0.010526,158500,
sz000002,万科Ａ,22/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.8,-0.005236,344000,
sz000002,万科Ａ,21/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.82,0.002625,122300,
sz000002,万科Ａ,20/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.81,-0.002618,73400,
sz000002,万科Ａ,17/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.82,0.005263,118600,
sz000002,万科Ａ,16/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.8,0,163000,
sz000002,万科Ａ,15/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.8,0.002639,86100,
sz000002,万科Ａ,14/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.79,0,155900,
sz000002,万科Ａ,13/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.79,-0.020672,184200,死叉
sz000002,万科Ａ,10/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.87,-0.005141,124100,
sz000002,万科Ａ,09/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.89,0.002577,110700,
sz000002,万科Ａ,08/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.88,-0.012723,260900,
sz000002,万科Ａ,07/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.93,0.007692,321800,金叉
sz000002,万科Ａ,06/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.9,0.010363,222600,
sz000002,万科Ａ,03/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.86,0,109100,
sz000002,万科Ａ,02/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.86,0,150500,
sz000002,万科Ａ,01/11/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.86,0.002597,218000,死叉
sz000002,万科Ａ,31/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.85,-0.005168,125900,
sz000002,万科Ａ,30/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.87,-0.015267,348600,
sz000002,万科Ａ,27/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.93,-0.0175,310900,
sz000002,万科Ａ,26/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4,-0.031477,521800,
sz000002,万科Ａ,25/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.13,0.035088,1066000,
sz000002,万科Ａ,24/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.99,-0.017241,420500,
sz000002,万科Ａ,23/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.06,-0.021687,733500,
sz000002,万科Ａ,20/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.15,0.069588,991200,金叉
sz000002,万科Ａ,19/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.88,-0.005128,246700,
sz000002,万科Ａ,18/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.9,0.012987,219400,
sz000002,万科Ａ,17/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.85,0,237900,
sz000002,万科Ａ,16/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.85,0.026667,249300,
sz000002,万科Ａ,13/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.75,-0.005305,584400,
sz000002,万科Ａ,12/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.77,-0.007895,361600,
sz000002,万科Ａ,11/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.8,-0.020619,245900,
sz000002,万科Ａ,10/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.88,-0.027569,126500,
sz000002,万科Ａ,06/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.99,-0.0025,158600,
sz000002,万科Ａ,05/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4,-0.002494,148500,
sz000002,万科Ａ,04/10/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.01,-0.002488,142700,
sz000002,万科Ａ,29/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.02,0.007519,212200,
sz000002,万科Ａ,28/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.99,0,240400,
sz000002,万科Ａ,27/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,3.99,-0.012376,250300,
sz000002,万科Ａ,26/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.04,-0.009804,127700,
sz000002,万科Ａ,25/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.08,0.012407,226700,
sz000002,万科Ａ,22/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.03,0,253000,
sz000002,万科Ａ,21/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.03,0.002488,147500,
sz000002,万科Ａ,20/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.02,-0.019512,462200,
sz000002,万科Ａ,19/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.1,-0.02381,369800,
sz000002,万科Ａ,18/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.2,0.004785,370200,
sz000002,万科Ａ,15/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.18,-0.004762,313100,
sz000002,万科Ａ,14/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.2,0.009615,410400,
sz000002,万科Ａ,13/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.16,-0.004785,328900,
sz000002,万科Ａ,12/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.18,0,486100,
sz000002,万科Ａ,11/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.18,0.007229,269700,
sz000002,万科Ａ,08/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.15,-0.007177,166700,
sz000002,万科Ａ,07/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.18,0.007229,957800,
sz000002,万科Ａ,06/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.15,0.012195,365700,
sz000002,万科Ａ,05/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.1,-0.012048,365300,
sz000002,万科Ａ,04/09/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.15,-0.004796,493900,
sz000002,万科Ａ,31/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.17,-0.007143,322800,
sz000002,万科Ａ,30/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.2,0,220500,
sz000002,万科Ａ,29/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.2,-0.002375,272600,
sz000002,万科Ａ,28/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.21,-0.009412,275100,
sz000002,万科Ａ,25/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.25,-0.018476,566800,死叉
sz000002,万科Ａ,24/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.33,0.030952,962800,
sz000002,万科Ａ,23/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.2,-0.045455,520400,
sz000002,万科Ａ,22/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.4,-0.004525,1173900,
sz000002,万科Ａ,21/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.42,-0.03913,1802200,
sz000002,万科Ａ,18/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.6,0.050228,3839500,
sz000002,万科Ａ,17/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.38,-0.002278,1640300,
sz000002,万科Ａ,16/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.39,0.016204,695700,
sz000002,万科Ａ,15/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.32,-0.006897,1216700,
sz000002,万科Ａ,14/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.35,0.016355,1849200,
sz000002,万科Ａ,11/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.28,0.004695,986700,
sz000002,万科Ａ,10/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.26,-0.002342,1047200,
sz000002,万科Ａ,09/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.27,-0.006977,1177600,
sz000002,万科Ａ,08/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.3,0.016548,3569400,
sz000002,万科Ａ,07/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4.23,0.0575,1182300,
sz000002,万科Ａ,03/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4,0,124000,
sz000002,万科Ａ,02/08/1995,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,4,-0.007444,186000,
